Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Hamiltonian Cycles,18393,17,,http://www.spoj.com/problems/IE5/,Spoj,,,
The Valentine Confession,18408,433,,http://www.spoj.com/problems/CRNVALEN/,Spoj,,,
Polynomial Multiplication,18425,63,,http://www.spoj.com/problems/POLYMUL/,Spoj,,,
Happy Valentine Day (Valentine Adventure Game),18438,3,,http://www.spoj.com/problems/VAL_GAM4/,Spoj,,,
Largest Increasing Sub-Matrix,18450,5,,http://www.spoj.com/problems/MXSBMTRX/,Spoj,,,
Very Friends,18457,157,,http://www.spoj.com/problems/VFRIENDS/,Spoj,,,
Very Friends 2,18458,14,,http://www.spoj.com/problems/VFRIEND2/,Spoj,,,
A Subtle Surf,18465,85,,http://www.spoj.com/problems/UOFTCC/,Spoj,,,
A Frightening Evening,18466,35,,http://www.spoj.com/problems/UOFTCD/,Spoj,,,
A Brief Expedition,18467,97,,http://www.spoj.com/problems/UOFTCE/,Spoj,,,
A Pleasant Stroll,18468,74,,http://www.spoj.com/problems/UOFTCF/,Spoj,,,
Office Mates,18469,23,,http://www.spoj.com/problems/UOFTCG/,Spoj,,,
Ross generates Data,18510,59,,http://www.spoj.com/problems/AKVOD05/,Spoj,,,
Cartman and Butters Game,18511,10,,http://www.spoj.com/problems/AKVOD06/,Spoj,,,
Fortunate Wheels,18521,2,,http://www.spoj.com/problems/FBWHEELS/,Spoj,,,
Tours,18522,2,,http://www.spoj.com/problems/FBTOURS/,Spoj,,,
Font Size,18530,145,,http://www.spoj.com/problems/FONTSIZE/,Spoj,,,
Barrelrider,18531,10,,http://www.spoj.com/problems/BRLRIDER/,Spoj,,,
Tree _order,18532,226,,http://www.spoj.com/problems/TREEORD/,Spoj,,,
Encode Message,18598,469,,http://www.spoj.com/problems/SNGMSG/,Spoj,,,
Lawrence of Arabia,18637,10,,http://www.spoj.com/problems/LAWRENCE/,Spoj,,,
Product of factorials (easy),18660,65,,http://www.spoj.com/problems/FACTMULN/,Spoj,,,
Product of factorials (again),18662,42,,http://www.spoj.com/problems/FACTMULO/,Spoj,,,
Radiation,18666,6,,http://www.spoj.com/problems/UVA1/,Spoj,,,
Product of factorials (hard),18667,21,,http://www.spoj.com/problems/FACTMULP/,Spoj,,,
Triangle Tiling,18704,68,,http://www.spoj.com/problems/TRITILE/,Spoj,,,
Can You Make It Empty 2,18714,535,,http://www.spoj.com/problems/EMTY2/,Spoj,,,
Boring Factorials (Reloaded),18715,25,,http://www.spoj.com/problems/BORING/,Spoj,,,
Boring Factorials (Extended),18799,6,,http://www.spoj.com/problems/BORING2/,Spoj,,,
Special Set,18829,79,,http://www.spoj.com/problems/SPEC_SET/,Spoj,,,
Gopi and Sandwich,18857,197,,http://www.spoj.com/problems/GOPI_SW/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Topper Rama Rao,18878,615,,http://www.spoj.com/problems/HLP_RAMS/,Spoj,,,
Kapti and Balu,18905,26,,http://www.spoj.com/problems/NR1/,Spoj,,,
Anils Proposal,18915,14,,http://www.spoj.com/problems/ANIL_PRO/,Spoj,,,
Dukkar and Pikka,18917,199,,http://www.spoj.com/problems/DUKKAR/,Spoj,,,
Sum of primes (reverse mode),18932,2,,http://www.spoj.com/problems/SUMPRIM2/,Spoj,,,
Touch of Venom,18937,669,,http://www.spoj.com/problems/VENOM/,Spoj,,,
K-th smallest number,18939,35,,http://www.spoj.com/problems/KSMALL/,Spoj,,,
Face the mate,18940,65,,http://www.spoj.com/problems/FACENEMY/,Spoj,,,
True Friends,18941,123,,http://www.spoj.com/problems/TFRIENDS/,Spoj,,,
Car with powers,18945,135,,http://www.spoj.com/problems/POWERCAR/,Spoj,,,
Bhagat The Bit Man,18963,382,,http://www.spoj.com/problems/NR2/,Spoj,,,
Sum of subsequences,18964,17,,http://www.spoj.com/problems/BLSUMSEQ/,Spoj,,,
Milk Scheduling,18965,259,,http://www.spoj.com/problems/MSCHED/,Spoj,,,
Vacation Planning,18966,74,,http://www.spoj.com/problems/VACATION/,Spoj,,,
Magical colorful cats (easy),19037,7,,http://www.spoj.com/problems/COLORCAT/,Spoj,,,
Krypt in Time,19039,225,,http://www.spoj.com/problems/KIT/,Spoj,,,
Huge Pascal triangle,19084,8,,http://www.spoj.com/problems/DUKKAR2/,Spoj,,,
Hexadecimal value of Pi,19125,17,,http://www.spoj.com/problems/PIHEX2/,Spoj,,,
Base Conversion,19133,4,,http://www.spoj.com/problems/BASECONV/,Spoj,,,
Boiling Vegetables,19139,13,,http://www.spoj.com/problems/BOILING/,Spoj,,,
BSTRING,19142,61,,http://www.spoj.com/problems/INS14A/,Spoj,,,
TRISQRS,19143,143,,http://www.spoj.com/problems/INS14B/,Spoj,,,
Digo plays with Numbers,19144,426,,http://www.spoj.com/problems/INS14C/,Spoj,,,
Digo Needs Guns,19145,160,,http://www.spoj.com/problems/INS14D/,Spoj,,,
Glorious Gamblers,19146,92,,http://www.spoj.com/problems/INS14E/,Spoj,,,
Save CodeVillage,19147,46,,http://www.spoj.com/problems/INS14F/,Spoj,,,
Kill them All,19148,38,,http://www.spoj.com/problems/INS14G/,Spoj,,,
Virus Revisited,19149,30,,http://www.spoj.com/problems/INS14H/,Spoj,,,
Infinite Sequence,19150,120,,http://www.spoj.com/problems/INS14I/,Spoj,,,
Checkers,19151,28,,http://www.spoj.com/problems/INS14J/,Spoj,,,
Digo Goes Training,19152,194,,http://www.spoj.com/problems/INS14K/,Spoj,,,
Rooted Trees,19153,17,,http://www.spoj.com/problems/INS14L/,Spoj,,,
Terrorist Attack,19154,1,,http://www.spoj.com/problems/INS14M/,Spoj,,,
Khairy and Gold Alloys,19174,91,,http://www.spoj.com/problems/WAL3A/,Spoj,,,
Super Mario,19216,6,,http://www.spoj.com/problems/SMARIO/,Spoj,,,
"Lights, Snakes and Cages",19224,23,,http://www.spoj.com/problems/CAGES/,Spoj,,,
SIR CHIRAG AND MAGIC NUMBERS,19270,88,,http://www.spoj.com/problems/SIRNUMS/,Spoj,,,
Operators,19274,119,,http://www.spoj.com/problems/BLOPER/,Spoj,,,
Peculiar Permutivores,19276,3,,http://www.spoj.com/problems/BFPRMCYC/,Spoj,,,
Sword Game,19288,3,,http://www.spoj.com/problems/WPC5C/,Spoj,,,
Parade,19290,9,,http://www.spoj.com/problems/WPC5F/,Spoj,,,
Structures,19291,86,,http://www.spoj.com/problems/WPC5A/,Spoj,,,
Complicated Calculations,19292,59,,http://www.spoj.com/problems/WPC5D/,Spoj,,,
Galaxy distances,19293,25,,http://www.spoj.com/problems/WPC5E/,Spoj,,,
The dilemma of Idli,19295,4,,http://www.spoj.com/problems/WPC5G/,Spoj,,,
Nymphs from H10,19297,6,,http://www.spoj.com/problems/WPC5H/,Spoj,,,
Operators (new ver),19301,18,,http://www.spoj.com/problems/BLOPER2/,Spoj,,,
LCM,19308,269,,http://www.spoj.com/problems/WPC5I/,Spoj,,,
Draw Skyline Graph,19320,35,,http://www.spoj.com/problems/SKYLINE2/,Spoj,,,
Group Viva,19329,63,,http://www.spoj.com/problems/GRUPVIVA/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Khaolin Temple,19334,17,,http://www.spoj.com/problems/KHAOTMPL/,Spoj,,,
Machau vs Maggu ,19335,6,,http://www.spoj.com/problems/MACVSMAG/,Spoj,,,
St Bernard and Gravity,19367,13,,http://www.spoj.com/problems/BGRAVITY/,Spoj,,,
Stock,19382,46,,http://www.spoj.com/problems/STK/,Spoj,,,
Fibonacci extraction Sum,19406,21,,http://www.spoj.com/problems/FIBOSUM2/,Spoj,,,
Potions Class,19416,90,,http://www.spoj.com/problems/POTIONS/,Spoj,,,
Pair and unpair weightest string,19490,45,,http://www.spoj.com/problems/PAUWS/,Spoj,,,
Can you answer these queries VIII,19543,8,,http://www.spoj.com/problems/GSS8/,Spoj,,,
Black and White beads,19545,61,,http://www.spoj.com/problems/BWB/,Spoj,,,
A Colorful world,19551,56,,http://www.spoj.com/problems/CWORLD/,Spoj,,,
New Binary,19561,231,,http://www.spoj.com/problems/NBIN/,Spoj,,,
Prime queries,19568,54,,http://www.spoj.com/problems/PRMQUER/,Spoj,,,
Popeye and the magical land,19576,153,,http://www.spoj.com/problems/PAML/,Spoj,,,
Chipmunks with Brain,19578,54,,http://www.spoj.com/problems/CWB/,Spoj,,,
Symmetric matrix,19684,4,,http://www.spoj.com/problems/MATPROD/,Spoj,,,
Mining Camps,19686,26,,http://www.spoj.com/problems/MCAMP/,Spoj,,,
Symmetric matrix 2,19687,0,,http://www.spoj.com/problems/MATPROD2/,Spoj,,,
Modular Tetration,19722,12,,http://www.spoj.com/problems/MTETRA/,Spoj,,,
Psycho34 (easy),19795,25,,http://www.spoj.com/problems/PSYCHOT/,Spoj,,,
Middle Earth,19899,29,,http://www.spoj.com/problems/MIDEARTH/,Spoj,,,
Counting Pythagorean Triples,19913,2,,http://www.spoj.com/problems/PYTRIP3/,Spoj,,,
Travelling Knight 2,19954,3,,http://www.spoj.com/problems/KN2/,Spoj,,,
GETTING AN AP,19957,368,,http://www.spoj.com/problems/APPROB/,Spoj,,,
100pct failure in 72 hours,19971,3,,http://www.spoj.com/problems/HAL9000/,Spoj,,,
Amazing Prime Sequence (hard),19975,3,,http://www.spoj.com/problems/APS2/,Spoj,,,
HYPERCUBES,19976,62,,http://www.spoj.com/problems/CUBE/,Spoj,,,
GCD Extreme (hard),19985,8,,http://www.spoj.com/problems/GCDEX2/,Spoj,,,
In case of failure,19991,7,,http://www.spoj.com/problems/FAILURE/,Spoj,,,
Moon Safari (medium),19996,13,,http://www.spoj.com/problems/MOON1/,Spoj,,,
Moon Safari (Hard),19997,3,,http://www.spoj.com/problems/MOON2/,Spoj,,,
Easiest Loop 1,20038,295,,http://www.spoj.com/problems/SNGLOOP1/,Spoj,,,
Hippo and Bloody Jungle,20041,22,,http://www.spoj.com/problems/HIPPO/,Spoj,,,
Large subsequence Problem,20063,172,,http://www.spoj.com/problems/LARSUBP/,Spoj,,,
Honda and Kagawa,20100,115,,http://www.spoj.com/problems/HONDA/,Spoj,,,
Array with Hudai Calculation,20167,23,,http://www.spoj.com/problems/ARRHUDAI/,Spoj,,,
Coloring Segments,20170,21,,http://www.spoj.com/problems/COLORSEG/,Spoj,,,
Divisiblity by 3,20172,338,,http://www.spoj.com/problems/DIVISION/,Spoj,,,
Counting Divisors (square),20173,6,,http://www.spoj.com/problems/DIVCNT2/,Spoj,,,
Counting Divisors (cube),20174,0,,http://www.spoj.com/problems/DIVCNT3/,Spoj,,,
The Magical Bag,20196,149,,http://www.spoj.com/problems/DIVEQL/,Spoj,,,
Triangles,20327,10,,http://www.spoj.com/problems/BOI02TRI/,Spoj,,,
Tracy and Charlie,20562,26,,http://www.spoj.com/problems/TANDC/,Spoj,,,
Minion Circle,20563,8,,http://www.spoj.com/problems/MCIRCLE/,Spoj,,,
Dortmund Dilemma,20635,7,,http://www.spoj.com/problems/DORTMUND/,Spoj,,,
Ajob Subsequence,20637,55,,http://www.spoj.com/problems/AJOB/,Spoj,,,
Zero Query,20644,75,,http://www.spoj.com/problems/ZQUERY/,Spoj,,,
Interesting Subset,20654,12,,http://www.spoj.com/problems/INTSUB/,Spoj,,,
Count The Indexes,20673,101,,http://www.spoj.com/problems/CNTINDX/,Spoj,,,
Lov-e Pap Pap-e Polti,20674,82,,http://www.spoj.com/problems/LPPP/,Spoj,,,
"WA,RTE and Placements",20689,10,,http://www.spoj.com/problems/WRP/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
LAZY FRIENDS,20752,14,,http://www.spoj.com/problems/GEMS/,Spoj,,,
Roger and tree,20775,58,,http://www.spoj.com/problems/RTREE/,Spoj,,,
Interesting Numbers,20845,158,,http://www.spoj.com/problems/INUM/,Spoj,,,
Interesting Selection,20846,85,,http://www.spoj.com/problems/ISELECT/,Spoj,,,
Interesting Game,20848,28,,http://www.spoj.com/problems/IGAME/,Spoj,,,
Interesting queries,20849,20,,http://www.spoj.com/problems/IQUERY/,Spoj,,,
Largest Submatrix,20863,20,,http://www.spoj.com/problems/MINSUB/,Spoj,,,
Counting Pairwise Coprime Triples,20872,2,,http://www.spoj.com/problems/PCOPTRIP/,Spoj,,,
Special Numbers (Reverse and Add),20926,4,,http://www.spoj.com/problems/REVADD/,Spoj,,,
Progression,20930,20,,http://www.spoj.com/problems/EC_SER/,Spoj,,,
Square-Free Product (Hard),20931,6,,http://www.spoj.com/problems/PUCMMT02/,Spoj,,,
Pebbles,20951,4,,http://www.spoj.com/problems/SNIM/,Spoj,,,
Alia and 3 Khans,20957,45,,http://www.spoj.com/problems/KHANS/,Spoj,,,
Alia and Handsome Devil,20970,291,,http://www.spoj.com/problems/HDEVIL/,Spoj,,,
Alia and Substrings,20971,6,,http://www.spoj.com/problems/HAGU/,Spoj,,,
Alia and Cryptography,20972,71,,http://www.spoj.com/problems/CONOR/,Spoj,,,
Car Game,20977,6,,http://www.spoj.com/problems/UCBINTB/,Spoj,,,
Good,20979,3,,http://www.spoj.com/problems/UCBINTC/,Spoj,,,
Chicken Joggers,20980,0,,http://www.spoj.com/problems/UCBINTD/,Spoj,,,
Hogwarts,20983,0,,http://www.spoj.com/problems/UCBINTE/,Spoj,,,
Music Academy,20984,5,,http://www.spoj.com/problems/UCBINTF/,Spoj,,,
Archipelago,20985,10,,http://www.spoj.com/problems/UCBINTG/,Spoj,,,
Hypertubes,20986,3,,http://www.spoj.com/problems/UCBINTH/,Spoj,,,
Sequence,20987,5,,http://www.spoj.com/problems/UCBINTI/,Spoj,,,
DNA,20988,3,,http://www.spoj.com/problems/UCBINTJ/,Spoj,,,
Under Construction Forever,21049,6,,http://www.spoj.com/problems/UCF/,Spoj,,,
Super Lucky Palindromes,21057,14,,http://www.spoj.com/problems/CTPLUCKY/,Spoj,,,
Dirty Plates,21058,13,,http://www.spoj.com/problems/CTPDIRTY/,Spoj,,,
Yet Another Subset Sum Problem,21061,18,,http://www.spoj.com/problems/YASSP/,Spoj,,,
Popular,21068,26,,http://www.spoj.com/problems/TPCPPLAR/,Spoj,,,
Lexicographically Smallest,21083,35,,http://www.spoj.com/problems/LEXSTR/,Spoj,,,
Palindrome Merge,21085,7,,http://www.spoj.com/problems/TPCPALIN/,Spoj,,,
DRAW TABLE,21092,19,,http://www.spoj.com/problems/FRMT/,Spoj,,,
Word Counting 2,21096,23,,http://www.spoj.com/problems/WORDCNT2/,Spoj,,,
Jarin Loves New Task,21104,5,,http://www.spoj.com/problems/JLNT/,Spoj,,,
Palindromes,21132,14,,http://www.spoj.com/problems/APIO14_A/,Spoj,,,
Distinct Viewpoints,21135,0,,http://www.spoj.com/problems/BFCC/,Spoj,,,
Manoj and Fire,21155,17,,http://www.spoj.com/problems/MANJFIRE/,Spoj,,,
Balanced base-3,21169,344,,http://www.spoj.com/problems/TAP2014B/,Spoj,,,
Constellation of the parallelogram,21170,60,,http://www.spoj.com/problems/TAP2014C/,Spoj,,,
Fractal domino,21171,5,,http://www.spoj.com/problems/TAP2014D/,Spoj,,,
Erdos et al,21172,84,,http://www.spoj.com/problems/TAP2014E/,Spoj,,,
String fertilization,21173,42,,http://www.spoj.com/problems/TAP2014F/,Spoj,,,
Gallantry,21174,193,,http://www.spoj.com/problems/TAP2014G/,Spoj,,,
Rush hour,21175,92,,http://www.spoj.com/problems/TAP2014H/,Spoj,,,
Stapled intervals,21176,34,,http://www.spoj.com/problems/TAP2014I/,Spoj,,,
Distracted judges,21177,203,,http://www.spoj.com/problems/TAP2014J/,Spoj,,,
Encryption kit,21178,13,,http://www.spoj.com/problems/TAP2014K/,Spoj,,,
Increasing Shortest Path,21187,13,,http://www.spoj.com/problems/ACPC13/,Spoj,,,
Adjusting Ducks,21193,16,,http://www.spoj.com/problems/ADJDUCKS/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Can You Make It Empty 3,21284,39,,http://www.spoj.com/problems/EMTY3/,Spoj,,,
"Akbar , The great",21326,14,,http://www.spoj.com/problems/AKBAR/,Spoj,,,
Pigeonhole Tower,21332,918,,http://www.spoj.com/problems/PHT/,Spoj,,,
Tulip And Numbers,21347,353,,http://www.spoj.com/problems/TULIPNUM/,Spoj,,,
Avantgarde and Bicycle,21352,11,,http://www.spoj.com/problems/CLZBICYC/,Spoj,,,
Avantgarde and Doughnut,21353,6,,http://www.spoj.com/problems/CLZDOUGH/,Spoj,,,
String Problem,21354,13,,http://www.spoj.com/problems/CLZSTRNG/,Spoj,,,
Divisible Number Sum,21356,17,,http://www.spoj.com/problems/NAJ0001/,Spoj,,,
Crucial Equation,21357,943,,http://www.spoj.com/problems/CEQU/,Spoj,,,
Suffix Equal Prefix,21360,98,,http://www.spoj.com/problems/SUFEQPRE/,Spoj,,,
Ohani And The Series,21394,436,,http://www.spoj.com/problems/OHANISER/,Spoj,,,
Ohani And Binary Search Tree,21395,15,,http://www.spoj.com/problems/OHANIBTR/,Spoj,,,
Taklu Kuddus,21396,11,,http://www.spoj.com/problems/TKUDDUS/,Spoj,,,
2x2 Subgrid Sum Problem (medium),21407,3,,http://www.spoj.com/problems/GRIDSUM1/,Spoj,,,
2x2 Subgrid Sum Problem (hard),21408,2,,http://www.spoj.com/problems/GRIDSUM2/,Spoj,,,
2x2 Subgrid Sum Problem (generalized),21409,2,,http://www.spoj.com/problems/GRIDSUM3/,Spoj,,,
Count The Indexes 2,21414,10,,http://www.spoj.com/problems/CNTINDX2/,Spoj,,,
Interesting Game with Polygons,21418,17,,http://www.spoj.com/problems/HCT00001/,Spoj,,,
I Ken Bit Yu,21456,38,,http://www.spoj.com/problems/NPC2014A/,Spoj,,,
House Fence,21457,77,,http://www.spoj.com/problems/NPC2014B/,Spoj,,,
Satay Skewer,21458,50,,http://www.spoj.com/problems/NPC2014C/,Spoj,,,
Tresi and Girls,21460,30,,http://www.spoj.com/problems/NPC2014E/,Spoj,,,
Field,21461,69,,http://www.spoj.com/problems/NPC2014F/,Spoj,,,
Final Assignment,21462,26,,http://www.spoj.com/problems/NPC2014G/,Spoj,,,
Arithmetic Rectangle,21463,11,,http://www.spoj.com/problems/NPC2014H/,Spoj,,,
Pattern Find,21524,313,,http://www.spoj.com/problems/NAJPF/,Spoj,,,
Red John is Back,21525,159,,http://www.spoj.com/problems/PPBRJB/,Spoj,,,
Rotating Cube,21526,70,,http://www.spoj.com/problems/PPBRQ/,Spoj,,,
Marble & store,21572,48,,http://www.spoj.com/problems/NAJMS/,Spoj,,,
Hazzat’s Query,21585,52,,http://www.spoj.com/problems/NAJHQ/,Spoj,,,
The Hack,21597,8,,http://www.spoj.com/problems/HACK14/,Spoj,,,
POWER LEFT,21599,78,,http://www.spoj.com/problems/KINJUTSU/,Spoj,,,
Playing with GCD,21615,230,,http://www.spoj.com/problems/NAJPWG/,Spoj,,,
Game of chocolate,21616,416,,http://www.spoj.com/problems/NAJGC/,Spoj,,,
Beautiful Mountains,21635,8,,http://www.spoj.com/problems/MOUNTAIN/,Spoj,,,
Electric Car Rally,21636,4,,http://www.spoj.com/problems/CARRALLY/,Spoj,,,
Nested Palindromes,21640,8,,http://www.spoj.com/problems/NESPALIN/,Spoj,,,
Tsunami,21642,2,,http://www.spoj.com/problems/TSUNAMI/,Spoj,,,
Unhappy Numbers,21643,9,,http://www.spoj.com/problems/UNHAPPY/,Spoj,,,
Walls,21644,5,,http://www.spoj.com/problems/WALLSPRO/,Spoj,,,
Jumppy and the Grid,21671,29,,http://www.spoj.com/problems/JUMPPY/,Spoj,,,
Frustrated CR and His Class,21672,28,,http://www.spoj.com/problems/FRSCR/,Spoj,,,
Bhagat and String,21683,15,,http://www.spoj.com/problems/BGTSTR/,Spoj,,,
Power the Power Up,21690,219,,http://www.spoj.com/problems/POWERUP/,Spoj,,,
CURD PRODUCERS,21692,142,,http://www.spoj.com/problems/CURDPROD/,Spoj,,,
Help the Heroes,21751,50,,http://www.spoj.com/problems/DBALLZ/,Spoj,,,
Multiples,21804,9,,http://www.spoj.com/problems/NUMVN/,Spoj,,,
Path Finding In the Country,21807,56,,http://www.spoj.com/problems/PFND/,Spoj,,,
Sadde and His City,21834,23,,http://www.spoj.com/problems/SACITY/,Spoj,,,
Rivals,21853,208,,http://www.spoj.com/problems/RIVALS/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
TEMPLE_RUN,21854,5,,http://www.spoj.com/problems/TEMPLE01/,Spoj,,,
Christmas is coming,21858,14,,http://www.spoj.com/problems/QTGIFT3/,Spoj,,,
I Love Strings,21861,36,,http://www.spoj.com/problems/STRNGSLV/,Spoj,,,
English,22002,9,,http://www.spoj.com/problems/STRANG/,Spoj,,,
Shortest Paths,22037,1,,http://www.spoj.com/problems/SPATHS/,Spoj,,,
Prime Power Test,22086,2,,http://www.spoj.com/problems/PRIMEPOW/,Spoj,,,
Prime Power Test (Hard),22090,3,,http://www.spoj.com/problems/PRIMPOW2/,Spoj,,,
RajaRani,22177,0,,http://www.spoj.com/problems/MARRIAGE/,Spoj,,,
Distributing sweets,22253,81,,http://www.spoj.com/problems/DSWEETS/,Spoj,,,
Euler Totient Function Sieve,22268,56,,http://www.spoj.com/problems/ETFS/,Spoj,,,
"Periodic function, trip 1",22269,6,,http://www.spoj.com/problems/PERIOD1/,Spoj,,,
"Periodic function, trip 2",22270,14,,http://www.spoj.com/problems/PERIOD2/,Spoj,,,
"Periodic function, trip 3",22271,1,,http://www.spoj.com/problems/PERIOD3/,Spoj,,,
Missing Side,22274,8,,http://www.spoj.com/problems/CIRCIRC/,Spoj,,,
Collecting Candies,22275,32,,http://www.spoj.com/problems/GSCANDY/,Spoj,,,
Mau-Mau,22303,2,,http://www.spoj.com/problems/MAUMAU/,Spoj,,,
"Periodic function, trip 3 (easy)",22315,5,,http://www.spoj.com/problems/PERIOD4/,Spoj,,,
pK,22316,0,,http://www.spoj.com/problems/RELIGION/,Spoj,,,
Polynomial Table,22319,1,,http://www.spoj.com/problems/POLYTABL/,Spoj,,,
Polynomial Drawing,22320,0,,http://www.spoj.com/problems/POLYDRAW/,Spoj,,,
Chicks,22329,51,,http://www.spoj.com/problems/CHICKEGG/,Spoj,,,
Intersection Query,22331,6,,http://www.spoj.com/problems/ZQUERY2/,Spoj,,,
Stick values,22337,46,,http://www.spoj.com/problems/BOBERT/,Spoj,,,
Norma,22343,8,,http://www.spoj.com/problems/NORMA2/,Spoj,,,
Badminton Tournament - Easy,22366,89,,http://www.spoj.com/problems/BAD/,Spoj,,,
Mobile Company 2,22379,27,,http://www.spoj.com/problems/SELLPHN2/,Spoj,,,
Euler Totient Function Depth,22382,67,,http://www.spoj.com/problems/ETFD/,Spoj,,,
Saving Planet Bomber (Easy),22384,18,,http://www.spoj.com/problems/BOMBER1/,Spoj,,,
KATHTHI,22393,46,,http://www.spoj.com/problems/KATHTHI/,Spoj,,,
Divisors of factorial,22403,375,,http://www.spoj.com/problems/DIVFACT/,Spoj,,,
Divisors of factorial (hard),22412,36,,http://www.spoj.com/problems/DIVFACT3/,Spoj,,,
Black and White Tiles,22441,14,,http://www.spoj.com/problems/TILE001/,Spoj,,,
SUM OF PRODUCT,22455,291,,http://www.spoj.com/problems/SUMPRO/,Spoj,,,
Smallest Number,22461,407,,http://www.spoj.com/problems/SMALL/,Spoj,,,
Smallest Number (medium),22463,35,,http://www.spoj.com/problems/SMALLM/,Spoj,,,
Paths in a Tree,22528,17,,http://www.spoj.com/problems/CQM1TREE/,Spoj,,,
Dandiya Night and Violence,22529,12,,http://www.spoj.com/problems/DANDVIOL/,Spoj,,,
Tinku got a job,22530,9,,http://www.spoj.com/problems/TINKUJOB/,Spoj,,,
Yo Yo Jagdish Singh,22531,60,,http://www.spoj.com/problems/YOYOCQM/,Spoj,,,
Cool Problem,22532,6,,http://www.spoj.com/problems/COOLPROB/,Spoj,,,
Birthday Gift for SJ,22534,79,,http://www.spoj.com/problems/PRJAN15B/,Spoj,,,
String Play,22535,24,,http://www.spoj.com/problems/PRJAN15C/,Spoj,,,
Divisors of factorial (extreme),22549,4,,http://www.spoj.com/problems/DIVFACT4/,Spoj,,,
Flow on Tree,22552,24,,http://www.spoj.com/problems/PRJAN15E/,Spoj,,,
Stack Overflow,22553,72,,http://www.spoj.com/problems/PRJAN15F/,Spoj,,,
Kingdom,22554,15,,http://www.spoj.com/problems/PRJAN15G/,Spoj,,,
Valid Path,22560,20,,http://www.spoj.com/problems/RTREE2/,Spoj,,,
Roger and tree III,22561,5,,http://www.spoj.com/problems/RTREE3/,Spoj,,,
A conjecture of Paul Erdős (hard),22675,1,,http://www.spoj.com/problems/PAUL2/,Spoj,,,
Another Valentine Maze Game (1D),22740,16,,http://www.spoj.com/problems/AVMG1/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Another Valentine Maze Game (2D),22741,1,,http://www.spoj.com/problems/AVMG2/,Spoj,,,
Make Sets,22766,14,,http://www.spoj.com/problems/MSET/,Spoj,,,
Help Kejriwal,22774,14,,http://www.spoj.com/problems/HK/,Spoj,,,
