Ship's Shortest Path                    ,                75E,155,,https://www.codeforces.com/problemset/problem/75/E,Codeforces,"['geometry', 'shortest paths']",,
Big Maximum Sum                    ,                75D,492,,https://www.codeforces.com/problemset/problem/75/D,Codeforces,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']",,
Modified GCD                    ,                75C,1159,,https://www.codeforces.com/problemset/problem/75/C,Codeforces,"['binary search', 'number theory']",,
Facetook Priority Wall                    ,                75B,921,,https://www.codeforces.com/problemset/problem/75/B,Codeforces,"['expression parsing', 'implementation', 'strings']",,
Life Without Zeros                    ,                75A,3757,,https://www.codeforces.com/problemset/problem/75/A,Codeforces,['implementation'],,
Shift It!                    ,                74E,41,,https://www.codeforces.com/problemset/problem/74/E,Codeforces,['constructive algorithms'],,
Hanger                    ,                74D,189,,https://www.codeforces.com/problemset/problem/74/D,Codeforces,['data structures'],,
Chessboard Billiard                    ,                74C,475,,https://www.codeforces.com/problemset/problem/74/C,Codeforces,"['dfs and similar', 'dsu', 'graphs', 'number theory']",,
Train                    ,                74B,893,,https://www.codeforces.com/problemset/problem/74/B,Codeforces,"['dp', 'games', 'greedy']",,
Room Leader                    ,                74A,2375,,https://www.codeforces.com/problemset/problem/74/A,Codeforces,['implementation'],,
Plane of Tanks                    ,                73F,25,,https://www.codeforces.com/problemset/problem/73/F,Codeforces,"['brute force', 'geometry']",,
Morrowindows                    ,                73E,136,,https://www.codeforces.com/problemset/problem/73/E,Codeforces,"['math', 'number theory']",,
FreeDiv                    ,                73D,239,,https://www.codeforces.com/problemset/problem/73/D,Codeforces,"['dfs and similar', 'graphs', 'greedy']",,
LionAge II                    ,                73C,577,,https://www.codeforces.com/problemset/problem/73/C,Codeforces,['dp'],,
Need For Brake                    ,                73B,285,,https://www.codeforces.com/problemset/problem/73/B,Codeforces,"['binary search', 'greedy', 'sortings']",,
The Elder Trolls IV: Oblivon                    ,                73A,775,,https://www.codeforces.com/problemset/problem/73/A,Codeforces,"['greedy', 'math']",,
Goofy Numbers                    ,                72I,186,,https://www.codeforces.com/problemset/problem/72/I,Codeforces,['implementation'],,
Reverse It!                    ,                72H,153,,https://www.codeforces.com/problemset/problem/72/H,Codeforces,['implementation'],,
Fibonacci army                    ,                72G,255,,https://www.codeforces.com/problemset/problem/72/G,Codeforces,['dp'],,
Oil                    ,                72F,61,,https://www.codeforces.com/problemset/problem/72/F,Codeforces,"['greedy', 'math']",,
Ali goes shopping                    ,                72E,92,,https://www.codeforces.com/problemset/problem/72/E,Codeforces,"['brute force', 'strings']",,
Perse-script                    ,                72D,32,,https://www.codeforces.com/problemset/problem/72/D,Codeforces,['expression parsing'],,
Extraordinarily Nice Numbers                    ,                72C,226,,https://www.codeforces.com/problemset/problem/72/C,Codeforces,['math'],,
INI-file                    ,                72B,27,,https://www.codeforces.com/problemset/problem/72/B,Codeforces,['implementation'],,
"Goshtasp, Vishtasp and Eidi                    ",                72A,85,,https://www.codeforces.com/problemset/problem/72/A,Codeforces,"['greedy', 'math']",,
Nuclear Fusion                    ,                71E,218,,https://www.codeforces.com/problemset/problem/71/E,Codeforces,"['bitmasks', 'dp']",,
Solitaire                    ,                71D,197,,https://www.codeforces.com/problemset/problem/71/D,Codeforces,"['brute force', 'implementation']",,
Round Table Knights                    ,                71C,1240,,https://www.codeforces.com/problemset/problem/71/C,Codeforces,"['dp', 'math', 'number theory']",,
Progress Bar                    ,                71B,1761,,https://www.codeforces.com/problemset/problem/71/B,Codeforces,"['implementation', 'math']",,
Way Too Long Words                    ,                71A,18826,,https://www.codeforces.com/problemset/problem/71/A,Codeforces,['strings'],,
Information Reform                    ,                70E,152,,https://www.codeforces.com/problemset/problem/70/E,Codeforces,"['dp', 'implementation', 'trees']",,
Professor's task                    ,                70D,185,,https://www.codeforces.com/problemset/problem/70/D,Codeforces,"['data structures', 'geometry']",,
Lucky Tickets                    ,                70C,333,,https://www.codeforces.com/problemset/problem/70/C,Codeforces,"['binary search', 'data structures', 'sortings', 'two pointers']",,
Text Messaging                    ,                70B,964,,https://www.codeforces.com/problemset/problem/70/B,Codeforces,"['expression parsing', 'greedy', 'strings']",,
Cookies                    ,                70A,1790,,https://www.codeforces.com/problemset/problem/70/A,Codeforces,['math'],,
Subsegments                    ,                69E,836,,https://www.codeforces.com/problemset/problem/69/E,Codeforces,"['data structures', 'implementation']",,
Dot                    ,                69D,383,,https://www.codeforces.com/problemset/problem/69/D,Codeforces,"['dp', 'games']",,
Game                    ,                69C,350,,https://www.codeforces.com/problemset/problem/69/C,Codeforces,['implementation'],,
Bets                    ,                69B,1280,,https://www.codeforces.com/problemset/problem/69/B,Codeforces,"['greedy', 'implementation']",,
Young Physicist                    ,                69A,7529,,https://www.codeforces.com/problemset/problem/69/A,Codeforces,"['implementation', 'math']",,
Contact                    ,                68E,16,,https://www.codeforces.com/problemset/problem/68/E,Codeforces,['geometry'],,
Half-decay tree                    ,                68D,182,,https://www.codeforces.com/problemset/problem/68/D,Codeforces,"['data structures', 'divide and conquer', 'dp', 'probabilities']",,
Synchrophasotron                    ,                68C,218,,https://www.codeforces.com/problemset/problem/68/C,Codeforces,['brute force'],,
Energy exchange                    ,                68B,988,,https://www.codeforces.com/problemset/problem/68/B,Codeforces,['binary search'],,
Irrational problem                    ,                68A,2031,,https://www.codeforces.com/problemset/problem/68/A,Codeforces,"['implementation', 'number theory']",,
Save the City!                    ,                67E,165,,https://www.codeforces.com/problemset/problem/67/E,Codeforces,['geometry'],,
Optical Experiment                    ,                67D,522,,https://www.codeforces.com/problemset/problem/67/D,Codeforces,"['binary search', 'data structures', 'dp']",,
Sequence of Balls                    ,                67C,211,,https://www.codeforces.com/problemset/problem/67/C,Codeforces,['dp'],,
Restoration of the Permutation                    ,                67B,446,,https://www.codeforces.com/problemset/problem/67/B,Codeforces,['greedy'],,
Partial Teacher                    ,                67A,859,,https://www.codeforces.com/problemset/problem/67/A,Codeforces,"['dp', 'graphs', 'greedy', 'implementation']",,
Petya and Post                    ,                66E,336,,https://www.codeforces.com/problemset/problem/66/E,Codeforces,"['data structures', 'dp']",,
Petya and His Friends                    ,                66D,1052,,https://www.codeforces.com/problemset/problem/66/D,Codeforces,"['constructive algorithms', 'math', 'number theory']",,
Petya and File System                    ,                66C,494,,https://www.codeforces.com/problemset/problem/66/C,Codeforces,"['data structures', 'implementation']",,
Petya and Countryside                    ,                66B,2327,,https://www.codeforces.com/problemset/problem/66/B,Codeforces,"['brute force', 'implementation']",,
Petya and Java                    ,                66A,2250,,https://www.codeforces.com/problemset/problem/66/A,Codeforces,"['implementation', 'strings']",,
Harry Potter and Moving Staircases                    ,                65E,21,,https://www.codeforces.com/problemset/problem/65/E,Codeforces,"['dfs and similar', 'implementation']",,
Harry Potter and the Sorting Hat                    ,                65D,236,,https://www.codeforces.com/problemset/problem/65/D,Codeforces,"['brute force', 'dfs and similar', 'hashing']",,
Harry Potter and the Golden Snitch                    ,                65C,407,,https://www.codeforces.com/problemset/problem/65/C,Codeforces,"['binary search', 'geometry']",,
Harry Potter and the History of Magic                    ,                65B,822,,https://www.codeforces.com/problemset/problem/65/B,Codeforces,"['brute force', 'greedy', 'implementation']",,
Harry Potter and Three Spells                    ,                65A,918,,https://www.codeforces.com/problemset/problem/65/A,Codeforces,"['implementation', 'math']",,
Sort the Table                    ,                64I,35,,https://www.codeforces.com/problemset/problem/64/I,Codeforces,['sortings'],,
